time,currentactivity,cause,timespent,part,uuid,nextactivity,message,slide,height,id,width,gridString
2022-12-04 19:07:41.831,30.0,screenChange,3.499,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,31.0,,,,,,
2022-12-04 19:07:45.295,31.0,screenChange,3.462,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,32.0,,,,,,
2022-12-04 19:07:49.620,32.0,screenChange,4.324,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,33.0,,,,,,
2022-12-04 19:07:55.109,33.0,screenChange,5.487,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,34.0,,,,,,
2022-12-04 19:07:58.357,34.0,screenChange,3.247,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,33.0,,,,,,
2022-12-04 19:08:00.666,33.0,screenChange,5.556,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,34.0,,,,,,
2022-12-04 19:08:18.261,34.0,screenChange,17.595,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,35.0,,,,,,
2022-12-04 19:08:19.851,35.0,screenChange,1.589,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,36.0,,,,,,
2022-12-04 19:08:21.122,36.0,screenChange,1.271,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,37.0,,,,,,
2022-12-04 19:08:27.978,37.0,screenChange,6.855,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,38.0,,,,,,
2022-12-04 19:08:36.348,38.0,screenChange,8.369,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,39.0,,,,,,
2022-12-04 19:08:39.256,39.0,screenChange,2.907,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,40.0,,,,,,
2022-12-04 19:08:49.222,40.0,screenChange,9.965,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,41.0,,,,,,
2022-12-04 19:08:55.989,41.0,screenChange,6.765,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,42.0,,,,,,
2022-12-04 19:08:58.884,42.0,screenChange,2.894,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,43.0,,,,,,
2022-12-04 19:09:00.825,43.0,screenChange,1.94,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,44.0,,,,,,
2022-12-04 19:09:01.034,44.0,screenChange,0.208,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,45.0,,,,,,
2022-12-04 19:09:01.082,45.0,screenChange,0.047,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,46.0,,,,,,
2022-12-04 19:09:01.194,0.0,screenChange,0.109,Assessment,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,1.0,,,,,,
2022-12-04 19:09:02.925,1.0,screenChange,1.73,Assessment,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,0.0,,,,,,
